uid,name,vendor_name,address,latitude,longitude,city,country,open,close,logo_url,staff,payment_modes,contact_numbers,station_type,postal_code,zone,0,available,capacity,cost_per_unit,power_type,total,type,vehicle_type
REVBOLT_00024177,REVOS,REVOS,J23 Ramesh nagar bandar wali khui,28.6524428329834,77.130995169282,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919958228807""]",charging,110015,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019897,REVOS,REVOS,hiuse no 230 near water tank ghitroni,28.4938538484625,77.1435482427478,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918010992313""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019263,REVOS,REVOS,tagore market kirti nagar metro pillar no. 336 opp ici bank,28.6542254950409,77.1363914385438,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918802759359""]",charging,110015,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026166,REVOS,REVOS,pepsi road vps scool,28.7382980165167,77.1946604177356,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918700997342""]",charging,110084,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023637,REVOS,REVOS,"E-102,shop no 7 maharani plaza behind NAFED Buliding Ashram Chowk",28.5735852884334,77.2580209001899,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919891621912""]",charging,110014,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019746,REVOS,REVOS,opp. honda showroom,28.4790306416285,77.1281285583973,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919958200680""]",charging,110047,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019713,REVOS,REVOS,ayanagar phase 1 opp. honda showroom ,28.4790123699214,77.1281278878451,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""9958200680""]",charging,110047,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026170,REVOS,REVOS,A1 block near jharoda dairy sant nagar sant nagar main road Delhi 110084,28.7352123728197,77.197690308094,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919278797494""]",charging,110084,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021006,REVOS,REVOS, shukarBazar road Swaroop Nagar,28.7577878534397,77.1492147445679,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919312728683""]",charging,110042,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021136,REVOS,REVOS,A79 Super Bazar road sarurpur Delhi,28.7577096697252,77.1492107212543,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919312728683""]",charging,110042,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00010114,REVOS,REVOS,A133 phase 2 industrial area,28.5401839369591,77.2766662761569,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917291996716""]",charging,110020,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026304,REVOS,REVOS,Mein hero electric shoram sayed gao ,28.6613864364238,77.0844303444028,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919953611117""]",charging,110087,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026314,REVOS,REVOS,Mein hero electric shoram sayed gao ,28.6613864364238,77.0844303444028,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919953911117""]",charging,110087,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024171,REVOS,REVOS,gali number 1 Swaroop Nagar nearby Ravi ki factory manipurta Road,28.7636632214389,77.1488204598427,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918860162047""]",charging,110042,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00020345,REVOS,REVOS,GT KARNAL ROAD AZAD PUR DELHI. 110009.,28.7032707864362,77.1825901418924,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919811800544""]",charging,110009,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022274,REVOS,REVOS,GT KARNAL ROAD AZAD PUR DELHI 110009,28.7037357211035,77.1824694424867,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919811800544""]",charging,110052,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026310,REVOS,REVOS,1961main Arya Samaj road ,28.8579447610864,77.093004360795,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+91+919899268""]",charging,110040,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026311,REVOS,REVOS,1961main Arya Samaj road,28.8579996719781,77.0930680632591,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+91+919899268""]",charging,110040,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022122,REVOS,REVOS,Ashok parak metro station phool bagh ,28.6714071083643,77.1552996709943,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919711018040""]",charging,110026,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00020414,REVOS,REVOS,Ashok parak metro station phool bagh ,28.6713494517181,77.1551622077823,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919711018040""]",charging,110026,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019116,REVOS,REVOS,kh.1165 main road kushak no.02 kadipur,28.7674242826558,77.1627471596003,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918920249317""]",charging,110036,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021983,REVOS,REVOS,kh no 1153 block B gali no 09 kushak no 2 kadipur,28.769408065143,77.1622968837619,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919313256702""]",charging,110036,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026303,REVOS,REVOS,khasra no 37/7 Gali no 15 need PANCHSEEL ASHRAM ,28.7270941900182,77.2119864821434,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919990587180""]",charging,110084,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026164,REVOS,REVOS,khasra no 37/7 Gali no 15 near panchseel asram ,28.7271806289219,77.2118540480733,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919990587180""]",charging,110084,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022398,REVOS,REVOS,sri sai baba apartment Rohini sec 9 delhi 110085,28.7093512394007,77.1250842511654,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""8969637005""]",charging,110085,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022215,REVOS,REVOS,26hari nagar ashram,28.5764631123907,77.2555767372251,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919213789891""]",charging,110014,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023964,REVOS,REVOS,"plot No.19, Arjun park, Najafgrh ",28.6190162089197,77.0145068317652,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918368151799""]",charging,110043,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023608,REVOS,REVOS,26hari nagar ashram ,28.5764840171059,77.255629375577,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919213789891""]",charging,110014,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023943,REVOS,REVOS,"plot No.19, Arjun park, Najafgrh ",28.6191866162679,77.0135150849819,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918368151799""]",charging,110043,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023963,REVOS,REVOS,"plot No.19, Arjun park, Najafgrh ",28.6191512987055,77.0135120674968,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918368151799""]",charging,110043,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021773,REVOS,REVOS,shop no 4 plot no 15 Rana ji enclave near metro pillar no 53 najafgarh new delhi 43 ,28.618443473388,77.0133957266808,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919211445444""]",charging,110043,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021576,REVOS,REVOS,A 54 gulab bagh app. matro pill'750,28.6199724289584,77.0399928465486,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810357284""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021581,REVOS,REVOS,A 54 gulab bagh app. matro pill. 750,28.6200654311199,77.0400005578995,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810357284""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023959,REVOS,REVOS,16/2 roshan mandi najafagarh delhi,28.6125584790055,76.9939460232854,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919213973458""]",charging,110043,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024186,REVOS,REVOS,E2/163 GANESH CHOWK SECTOR 11 ROHINI DELHI,28.7339211732262,77.1116792410612,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919210205820""]",charging,110085,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026301,REVOS,REVOS,E2/163 GANESH CHOWK SECTOR 11 ROHINI,28.733924407125,77.1116651594639,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919210205820""]",charging,110085,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022401,REVOS,REVOS,sector 24 Rohini,28.7297223123513,77.0859142765403,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919818234623""]",charging,110085,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021446,REVOS,REVOS,"50/7,onkar nagar B,Tri nagar",28.6732338662864,77.1593196317554,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919250883419""]",charging,110035,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021575,REVOS,REVOS,"50/7,onkar nagar B,Tri nagar",28.6732818145759,77.159342430532,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+91+919250883""]",charging,110035,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00015457,REVOS,REVOS,Sewa Dham Rd,28.7178345231118,77.3154949396849,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918287341673""]",charging,201102,,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021434,REVOS,REVOS,3 Rd Pusta Usmanpur Parsadi Mohalla ,28.6858732170185,77.2548659518361,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918860133000""]",charging,110053,east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021578,REVOS,REVOS,"50/7,onkar nagar B,Tri nagar",28.6734262476341,77.159376963973,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+91+918700464""]",charging,110035,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00012986,REVOS,REVOS,kanganheri ,28.544989740647,76.9770772755146,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810400885""]",charging,110071,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026165,REVOS,REVOS,Ishu vihar mukand pur part 2 ,28.7364988527229,77.1906377747655,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919315861421""]",charging,110042,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00018958,REVOS,REVOS,Kh No 52/11Near Hanuman temple outer firni road alipur,28.8015242210418,77.1377375721931,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917011611769""]",charging,110036,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021820,REVOS,REVOS,tiranga house near Radha Krishna Mandir Bank of Baroda pooth khurd ,28.7707731794832,77.0496521517634,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919015069847""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021939,REVOS,REVOS,J-201 202 Dakshinpuri,28.5184869089476,77.2390224784613,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919818062806""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019893,REVOS,REVOS,J-201 202 DAKSHINPURI,28.5184869089476,77.2390224784613,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919818062806""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026313,REVOS,REVOS,63 subji mandi main bazaar ,28.6710841130703,77.2065536677837,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919868162343""]",charging,110007,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026312,REVOS,REVOS,63 subji mandi main bazaar,28.6710605796766,77.2065603733063,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919868162343""]",charging,110007,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019995,REVOS,REVOS,A-1 CHOTTEY LAL PARK OPP METRO PILLOR NO 343,28.6539262782579,77.1348746493459,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""9212395595""]",charging,110018,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00018966,REVOS,REVOS,A-1 Chottey lal park opp metro pillor 342,28.6539221592402,77.1348572149873,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""9212395595""]",charging,110015,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024065,REVOS,REVOS,A-1 CHOTTEY LAL PARK OPP METRO PILLOR NO 342,28.6539227476713,77.1348957717419,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919212395595""]",charging,110018,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026381,REVOS,REVOS,krishna enclave opp hari park near gopal chock part 2 ,28.7389903335461,77.1854647994041,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918448332050""]",charging,110042,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024062,REVOS,REVOS,house no A3 G Floor vikash Kunj vikas nagar uttam nagar new delhi 110059,28.6464611757259,77.0342455431819,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810940456""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022266,REVOS,REVOS,278/4 Govindpuri Kalkaji opposite jain mandir,28.5375413436508,77.2633393853903,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917503143790""]",charging,110019,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026167,REVOS,REVOS,gali no1 Pragati enlceve,28.7324894282489,77.1906525269151,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919818755281""]",charging,110084,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023945,REVOS,REVOS,kanjawala opposite post office ,28.7353605422445,77.0060498267412,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919213897307""]",charging,110081,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023944,REVOS,REVOS,kanjhawala opposite post office ,28.7353770055009,77.0060226693749,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919213897307""]",charging,110081,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024139,REVOS,REVOS,kanjhawala opposite post office ,28.7353479008137,77.0060347393155,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919213897307""]",charging,110081,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00010098,REVOS,REVOS,"B -135, Nehru Camp Govind Puri Kalka Ji",28.5326179672486,77.2617169842124,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919999402660""]",charging,110019,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_005552,REVOS,REVOS,"khasra no.105, near gate no.1, freedom fighter enclave neb Sarai",28.5106203461689,77.2003480419517,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919582996003""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026326,REVOS,REVOS,KH NO 61/64 MAIN NARELA BHORGHAR ROAD ALIPUR ,28.7972275952413,77.1368742361665,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919211688528""]",charging,110036,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026388,REVOS,REVOS,kh.nob106|6 main kanjhwala Roab near Brahm shakti hospital,28.7130636795912,77.0798729360104,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919971250519""]",charging,110041,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_005554,REVOS,REVOS,"B-27, freedom fighter ENCLAVE , neb sarai",28.5105950091264,77.2006169334054,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919582996003""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_005551,REVOS,REVOS,"B-27/F , freedom fighter ENCLAVE, neb sarai",28.5105083917488,77.2005502134562,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919582996003""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017733,REVOS,REVOS,pkt 11A Rohini sector 23,28.7186307696692,77.0837785676122,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919873661988""]",charging,110041,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026322,REVOS,REVOS,kh no 61/64 main narela bhorghar road alipur DELHI ,28.7971747089734,77.1368889883161,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919211688528""]",charging,110036,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
